,SAR,CUSTOMER_TYPE.x,RISK_RATING.x,PEP_FLAG,OFFSHORE_FLAG,BUSINESS_TYPE_DESCRIPTION,COMPANY_FORM,MAIN_RELATIONSHIP_MGR_SRC_UNID,PARENT_CHILD_FLAG,PLACE_OF_BIRTH,DOMESTIC_PEP_CODE,DOMESTIC_PEP_SOURCE_CODE,FOREIGN_PEP_CODE,FOREIGN_PEP_SOURCE_CODE,ADDRESS_COUNTRY_REGION,ADDRESS_COUNTRY_RISK_WEIGHT,CUST_TYPE_ALTERNATIVE_DESCR,BUSINESS_TYPE,BUSINESS_TYPE_DESC,AVG_MT103_DEBIT_3M,AVG_MT103_DEBIT_12M,RATIO_NUM_MT103_12M,TTL_NUM_IN_MT202_M1_TXN,TTL_NUM_IN_MT202_M2_TXN,TTL_NUM_IN_MT202_M3_TXN,TTL_NUM_IN_MT202_M4_TXN,TTL_NUM_IN_MT202_M5_TXN,TTL_NUM_IN_MT202_M6_TXN,TTL_NUM_IN_MT202_M7_TXN,TTL_NUM_IN_MT202_M8_TXN,TTL_NUM_IN_MT202_M9_TXN,TTL_NUM_IN_MT202_M10_TXN,TTL_NUM_IN_MT202_M11_TXN,TTL_NUM_IN_MT202_M12_TXN,TTL_NUM_IN_MT103_202C_M1_TXN,CLIENT_ACC_KNOWN_FOR_MONTH,pred_rf.No_SAR,pred_rf.SAR,ratio_bins
1621,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,68,52.25,30.14,81,74,49,39,27,62,55,41,50,49,61,62,58,83,0.90,0.10,"(-36.4,31.8]"
1622,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),Y,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,310.67,189,64.37,362,303,267,237,208,223,215,185,157,119,97,153,104,78,0.73,0.27,"(63.9,88.9]"
1623,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Sonstige Rechtsformen,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,11,25.25,-56.44,4,17,12,3,4,38,46,48,42,43,18,15,17,15,1.00,0.00,"(-99.1,-51.1]"
1624,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBGUB,C,NA,NO_PEP,NONE,NO_PEP,NONE,EFTA-CSTD,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,16,10.33,54.84,13,14,21,8,25,10,10,8,10,4,10,1,3,76,1.00,0.00,"(51.6,63.9]"
1625,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,269,99.58,170.13,411,303,93,61,62,114,114,49,96,58,90,92,63,77,0.97,0.03,"(140,616]"
1626,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,90.67,58.92,53.89,115,80,77,65,51,39,55,41,46,58,48,73,74,81,1.00,0.00,"(51.6,63.9]"
1627,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,Y,66-FI-Corr-B - Other Correspondent Bank,Ges. m. b. H.,WZBBGD,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,36.33,54.58,-33.44,52,25,32,30,50,83,68,40,102,63,49,44,69,19,0.96,0.04,"(-36.4,31.8]"
1628,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHBC,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,26.67,71.5,-62.7,24,20,36,74,74,68,107,89,78,81,79,93,59,79,0.98,0.02,"(-99.1,-51.1]"
1629,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBBGD,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,183.67,266.33,-31.04,126,232,193,192,231,288,220,237,320,244,388,394,257,54,0.91,0.09,"(-36.4,31.8]"
1630,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,472.67,157.58,199.95,647,502,269,185,130,140,142,88,112,84,81,75,83,75,0.99,0.01,"(140,616]"
1631,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,119.33,87.17,36.9,123,110,125,92,114,113,109,101,83,127,38,19,15,49,0.95,0.05,"(36.5,43.6]"
1632,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,417.67,317.42,31.58,332,457,464,309,390,269,341,293,310,281,332,206,157,73,0.51,0.49,"(-36.4,31.8]"
1633,No_SAR,FI - Corr-Bank Other,High Risk,N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBSTP,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,34.67,18,92.59,32,36,36,34,23,21,14,9,13,3,12,8,7,76,1.00,0.00,"(88.9,140]"
1634,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,501,250.08,100.33,601,408,494,294,196,284,224,199,237,175,163,134,193,52,0.57,0.43,"(88.9,140]"
1635,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBKUI,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,446,677.5,-34.17,476,405,457,357,333,419,419,393,706,852,982,1508,1299,37,0.99,0.01,"(-36.4,31.8]"
1636,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,173.67,111.92,55.17,140,178,203,242,197,127,78,95,49,66,45,32,31,74,0.96,0.04,"(51.6,63.9]"
1637,No_SAR,FI - Corr-Bank Other,High Risk (special case),Y,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBGUB,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,17,25.25,-32.67,13,25,13,26,33,22,24,27,21,25,22,35,30,82,0.72,0.28,"(-36.4,31.8]"
1638,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,Sarajevo,NO_PEP,NONE,NO_PEP,NONE,EUROPE,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,3.33,6,-44.44,1,6,3,5,7,5,8,10,6,7,7,6,2,78,1.00,0.00,"(-51.1,-36.4]"
1639,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,Tirana,NO_PEP,NONE,NO_PEP,NONE,EUROPE,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,144,104.83,37.36,143,137,152,103,120,77,117,83,77,114,109,78,91,81,0.98,0.02,"(36.5,43.6]"
1640,No_SAR,FI - Corr-Bank USA,High Risk (special case),N,N,66-FI-Corr-B-US - Correspondent Bank from USA,Aktiengesellschaft,WZBMFO,C,NA,NO_PEP,NONE,NO_PEP,NONE,NUS-CSTD,1,11 - Banks - FI,66-FI-Corr-B-US,66-FI-Corr-B-US - Correspondent Bank from USA,13.33,4.25,213.73,13,23,4,5,1,1,1,5,1,2,2,3,3,45,1.00,0.00,"(140,616]"
1641,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,Tirana,NO_PEP,NONE,NO_PEP,NONE,EUROPE,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,57,24.5,132.65,40,52,79,85,8,7,11,10,9,2,9,17,5,73,1.00,0.00,"(88.9,140]"
1642,No_SAR,FI - Corr-Bank CIS,High Risk (special case),Y,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,104.67,70.67,48.11,84,120,110,83,82,95,92,69,55,42,57,33,10,37,0.81,0.19,"(43.6,51.6]"
1643,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Sonstige Rechtsformen,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EUROPE,3,53 - Public Sector (Non-Commercial Undertaking Sover) - CORP,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,6.67,30.08,-77.84,2,13,5,12,12,83,14,20,23,55,42,43,39,74,0.99,0.01,"(-99.1,-51.1]"
1644,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBAZW,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,33,20.42,61.63,41,30,28,16,20,19,15,26,19,19,17,17,19,79,1.00,0.00,"(51.6,63.9]"
1645,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Kommanditgesellschaft,WZHSRY1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,17,31.25,-45.6,4,18,29,37,43,48,44,38,23,19,17,32,27,75,0.98,0.02,"(-51.1,-36.4]"
1646,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,412,302.42,36.24,451,462,323,340,402,282,247,278,240,225,222,346,262,79,0.51,0.49,"(31.8,36.5]"
1647,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,115,84.33,36.36,104,130,111,97,110,116,113,133,50,42,41,39,30,73,0.98,0.02,"(31.8,36.5]"
1648,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,258,188.17,37.11,294,196,284,224,199,237,175,163,134,193,158,186,109,49,0.59,0.41,"(36.5,43.6]"
1649,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,64190 - Kreditinstitute (ohne Spezialkreditinstitute),Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,64190,64190 - Kreditinstitute (ohne Spezialkreditinstitute),244.33,187.08,30.6,42,309,382,286,373,319,148,121,64,65,73,51,54,82,0.84,0.16,"(-36.4,31.8]"
1650,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBRYD1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,44.67,31.83,40.31,39,46,49,40,50,31,22,38,30,21,18,25,12,79,1.00,0.00,"(36.5,43.6]"
1651,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,491.33,314.25,56.35,471,465,538,470,438,387,429,411,303,93,61,62,114,84,0.98,0.02,"(51.6,63.9]"
1652,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBAZW,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,618,187.5,229.6,760,624,470,122,101,128,105,104,104,119,117,102,154,80,0.94,0.06,"(140,616]"
1653,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZHTSL2,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,49.33,34.08,44.74,45,66,37,38,43,23,19,29,39,34,28,26,27,49,0.68,0.32,"(43.6,51.6]"
1654,No_SAR,FI - Corr-Bank Other,Low Risk,N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBJM1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,7.67,4.67,64.29,6,12,5,8,5,6,3,6,2,3,3,1,2,82,1.00,0.00,"(63.9,88.9]"
1655,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBJM1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,32,12.25,161.22,36,32,28,11,12,12,6,12,4,9,6,8,7,75,1.00,0.00,"(140,616]"
1656,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,228.67,113.83,100.88,234,225,227,246,205,161,79,27,28,39,57,28,44,83,0.75,0.25,"(88.9,140]"
1657,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,158,107.08,47.55,152,212,110,81,111,108,148,152,150,44,83,54,32,76,0.98,0.02,"(43.6,51.6]"
1658,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,9,13.58,-33.74,10,10,7,5,19,19,32,32,22,5,1,3,8,79,1.00,0.00,"(-36.4,31.8]"
1659,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,11,21.17,-48.03,5,11,17,11,16,19,18,25,29,22,28,32,26,77,1.00,0.00,"(-51.1,-36.4]"
1660,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,17.67,30.42,-41.92,13,20,20,16,22,24,48,43,31,37,34,38,32,78,0.90,0.10,"(-51.1,-36.4]"
1661,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,1654.67,1073.42,54.15,1305,1816,1843,1598,968,264,241,300,1162,1319,987,1295,1088,73,0.92,0.08,"(51.6,63.9]"
1662,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBJM1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,369.67,262.17,41,327,356,426,357,372,393,400,378,220,61,52,72,59,74,0.93,0.07,"(36.5,43.6]"
1663,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),Y,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,185.67,114.08,62.75,215,185,157,119,97,153,104,93,94,91,103,93,80,72,1.00,0.00,"(51.6,63.9]"
